SBP_PPG,DBP_PPG,SBP_PPW,DBP_PPW,SBP_AIx,DBP_AIx
86.64042782300349,62.39959198689137,86.64042782300349,62.39959198689137,99.93693145715018,67.96215887429011
86.64042782300349,62.39959198689137,86.64042782300349,62.39959198689137,101.63864068323636,68.98318440994181
86.39085903968828,61.983688495469366,86.39085903968828,61.983688495469366,101.44067798645476,68.86440679187285
86.39085903968825,61.98368849546933,86.39085903968825,61.98368849546933,99.8418648747776,67.90511892486656
86.14129025637305,61.567785004047366,86.14129025637305,61.567785004047366,102.02403489610435,69.21442093766261
86.14129025637305,61.567785004047366,85.89172147305783,61.151881512625366,100.36155628962352,68.21693377377412
86.14129025637305,61.567785004047366,86.39085903968828,61.983688495469366,101.05846870549553,68.63508122329732
85.64215268974262,60.735978021203366,85.64215268974262,60.735978021203366,100.74060639985554,68.44436383991332
86.1412902563731,61.56778500404744,86.39085903968828,61.983688495469366,100.91206732379511,68.54724039427707
86.64042782300353,62.399591986891444,86.39085903968828,61.983688495469366,100.92652700612275,68.55591620367366
86.39085903968828,61.983688495469366,86.39085903968828,61.983688495469366,102.24504923679513,69.34702954207708
86.64042782300353,62.399591986891444,86.64042782300345,62.399591986891295,100.7571705136505,68.4543023081903
86.1412902563731,61.56778500404744,85.89172147305783,61.151881512625366,101.37357285578321,68.82414371346992
