Filtered Signals
8.194372895797469303e-03,5.583313297280005638e-03
-4.556431464407056930e-02,-3.302535906688186529e-02
-8.962347800194041259e-02,-6.445506507063282486e-02
-1.164203113504550940e-01,-8.312884614958937490e-02
-1.221298681076187220e-01,-8.622531719651972681e-02
-1.073136242462089940e-01,-7.417106280005593411e-02
-7.652954670960167294e-02,-5.037212683077803982e-02
-3.706951289404314398e-02,-2.029488030865406883e-02
2.812591918434283189e-03,9.846316046235550901e-03
3.573953883361744022e-02,3.447063616859052937e-02
5.670518036926992800e-02,4.977258446701045280e-02
6.392391691783778918e-02,5.439257448520348759e-02
5.889305310405352351e-02,4.949990211569822718e-02
4.570696906664416248e-02,3.830275659133988708e-02
2.983124127373962958e-02,2.512497787683805675e-02
1.665866868157958244e-02,1.428231756049500728e-02
1.019628692755675768e-02,9.027736774797828073e-03
1.217368278774314666e-02,1.080605441380601273e-02
2.174624727375152472e-02,1.897410574594625421e-02
3.582576772424005129e-02,3.102870873726514683e-02
4.993112714012048342e-02,4.326854239537399061e-02
5.933797227754064596e-02,5.172065370060425354e-02
6.024496219971882394e-02,5.310693182083838643e-02
5.068496428634454432e-02,4.562461134430897958e-02
3.098823579177492626e-02,2.936962248983084056e-02
3.722351755146853514e-03,6.326215314688354852e-03
-2.684652668786489949e-02,-2.004882424768492793e-02
-5.563123401536627932e-02,-4.553281269314442270e-02
-7.774204394049086253e-02,-6.596953176096008453e-02
-8.943226454864747210e-02,-7.805171119117804146e-02
-8.878610393654334798e-02,-7.990452416666983526e-02
-7.603040439218794466e-02,-7.137552122904140817e-02
-5.343641935989401626e-02,-5.400352279722735183e-02
-2.485709833520136774e-02,-3.070060493628379641e-02
4.994785082523149622e-03,-5.225071669018220566e-03
3.138497779105005325e-02,1.845345847901960767e-02
5.035632922559982877e-02,3.678969716532080880e-02
5.934617395309508409e-02,4.719984247562229035e-02
5.752525223357506101e-02,4.842177446897727444e-02
4.582340789740070586e-02,4.065177367490206001e-02
2.666821001729813984e-02,2.544953779379962450e-02
3.506419870638204095e-03,5.440492271203002661e-03
-1.979780260543509418e-02,-1.612603475417384580e-02
-3.958487648491696570e-02,-3.588598295367557978e-02
-5.294254813873377347e-02,-5.085516172115300826e-02
-5.808976670093592143e-02,-5.883637183390603986e-02
-5.455762001748465373e-02,-5.868808815748797342e-02
-4.316386308279641232e-02,-5.043242423395540019e-02
-2.580865502049893567e-02,-3.520561916896330912e-02
-5.135854397760947904e-03,-1.507014347630337286e-02
1.588650376518883217e-02,7.284071983186146682e-03
3.440477433212314057e-02,2.891367389947337857e-02
4.807224448161586533e-02,4.702489412579546196e-02
5.534021477542636069e-02,5.935085213344982319e-02
5.561452401006683477e-02,6.444909377514297655e-02
4.926896059528146354e-02,6.187630501128273119e-02
3.752485391768583395e-02,5.221517001230313593e-02
2.221958481024956245e-02,3.695069745014693124e-02
5.502226286902875407e-03,1.821883025945627427e-02
-1.049071176180123646e-02,-1.525399659176321365e-03
-2.392364808396544099e-02,-1.985820476872709323e-02
-3.347328712707867138e-02,-3.469632084310861342e-02
-3.844555751065772964e-02,-4.452414079458223012e-02
-3.879940509847804725e-02,-4.852222773790202531e-02
-3.508709752260577575e-02,-4.660037364633692891e-02
-2.832527087401741014e-02,-3.934856397050567889e-02
-1.981832244099648171e-02,-2.792288420674684385e-02
-1.096255106887685134e-02,-1.388479701295573798e-02
-3.057910979141700500e-03,9.879876643985457951e-04
2.854999991542362531e-03,1.490337402960864241e-02
6.122068367870187044e-03,2.625622388956273118e-02
6.554386435631403066e-03,3.381380747041516643e-02
4.441400191402009555e-03,3.686330382209490608e-02
4.856735229975218601e-04,3.529460740882105901e-02
-4.337059901974179253e-03,2.959618483998903427e-02
-8.969076642078958883e-03,2.075657185896074425e-02
-1.247628890385679007e-02,1.008466973918041056e-02
-1.422653198101029789e-02,-1.017699184845188148e-03
-1.399985059956364297e-02,-1.128278329764895865e-02
-1.199927545758236284e-02,-1.975154790248013353e-02
-8.752428093459791586e-03,-2.585615730737373177e-02
-4.926826586977480112e-03,-2.939793699631173055e-02
-1.111754071359480345e-03,-3.044212905570288855e-02
2.369073062747725604e-03,-2.917584606122505461e-02
5.561748726925973448e-03,-2.578171563789921975e-02
8.876226604519988836e-03,-2.036785981737872925e-02
1.296896574043509762e-02,-1.297385399587205543e-02
1.853662178116280423e-02,-3.649464284389785859e-03
2.606687334785844079e-02,7.418829345658212171e-03
3.561089937296763042e-02,1.977617485567228009e-02
4.664276909940417992e-02,3.261245188786288801e-02
5.804888565131446909e-02,4.476139749531259787e-02
6.825605525767640402e-02,5.480397469383520292e-02
7.547557667683825466e-02,6.126532675940642853e-02
7.801926121948599135e-02,6.286917806789940610e-02
7.462814950052781837e-02,5.879635176544498187e-02
6.474594653433018987e-02,4.888774741355170900e-02
4.867588687088551802e-02,3.374065501749760887e-02
2.758755356738335288e-02,1.467274321496540163e-02
3.378534110796339862e-03,-6.436918401508798238e-03
-2.157500870762691508e-02,-2.739162379950003251e-02
-4.473430971735935929e-02,-4.595685441219679590e-02
-6.373701320682281790e-02,-6.013391484629639072e-02
-7.671675555020335269e-02,-6.839777396572391255e-02
-8.256042248949976847e-02,-6.987911943763226719e-02
-8.106610965026023186e-02,-6.447603323606410086e-02
-7.298115854573659911e-02,-5.288543563986315699e-02
-5.991900586902002002e-02,-3.655013462484986431e-02
-4.416563444641176395e-02,-1.752225484037445505e-02
-2.839143958486450153e-02,1.752228529277082003e-03
-1.529239934071525281e-02,1.871618641504557701e-02
-7.200542132044178423e-03,3.102628068468582523e-02
-5.719364638154991742e-03,3.687905894404946983e-02
-1.144286434013789752e-02,3.528721580417711751e-02
-2.380545955120450322e-02,2.625754293140203366e-02
-4.109241884265744243e-02,1.083571637938492149e-02
-6.062176102156767443e-02,-8.996966501321302517e-03
-7.908552700006393765e-02,-3.056640819417094646e-02
-9.300803292607456862e-02,-5.085463162606342069e-02
-9.924948409648973180e-02,-6.689995117552485770e-02
-9.547062093190497589e-02,-7.618418000789847766e-02
-8.048522276026559563e-02,-7.695048978261498362e-02
-5.445398636517456009e-02,-6.841629251068469253e-02
-1.890124476148086902e-02,-5.086755679737860192e-02
2.344115808485548041e-02,-2.563504105439372294e-02
6.893822434722779446e-02,5.040462503464279709e-03
1.134608628963344190e-01,3.824085828788580110e-02
1.528441740871542831e-01,7.067972168328992555e-02
1.833396128964528693e-01,9.905708201870730423e-02
2.020139795607789890e-01,1.204241401485989099e-01
2.070555927472816360e-01,1.325189554775752510e-01
1.979524662543301616e-01,1.340315803421704421e-01
1.755170979826166100e-01,1.247579701548041098e-01
1.417548289368891767e-01,1.056127396187454687e-01
9.960206208139943396e-02,7.849409147255055619e-02
5.258210573419851153e-02,4.602381654849932446e-02
4.431128085337243672e-03,1.120981315968076764e-02
-4.126040195020876100e-02,-2.291000833971444661e-02
-8.135439821546880390e-02,-5.358613478354302961e-02
-1.133921208618325904e-01,-7.859531989719825695e-02
-1.357267489572910324e-01,-9.637653737052558067e-02
-1.475656676335359574e-01,-1.060692279171877861e-01
-1.489420933343305609e-01,-1.074796161910709646e-01
-1.406384063468831824e-01,-1.010092913632618661e-01
-1.240756606240783766e-01,-8.757339472250577628e-02
-1.011767112978850386e-01,-6.852082268642589735e-02
-7.421047588728829636e-02,-4.555535049726669450e-02
-4.562611230221708808e-02,-2.064858537094545893e-02
-1.788096185312951225e-02,4.067964875717290651e-03
6.740796918745517452e-03,2.644384456752180840e-02
2.631875053467500059e-02,4.448781091908252799e-02
3.948011428128411771e-02,5.657092305308333846e-02
4.554481814622582392e-02,6.162377664790719828e-02
4.459884360421620397e-02,5.928774023314099806e-02
3.747835394941553822e-02,4.998633375014650826e-02
2.566703025227347335e-02,3.490098588127426432e-02
1.112236225320869035e-02,1.585522963674945371e-02
-3.946716410764940577e-03,-4.874587668700705589e-03
-1.732401959936427996e-02,-2.479722371192884245e-02
-2.702410027321576480e-02,-4.146740698261530689e-02
-3.150271585778792460e-02,-5.274772186388192868e-02
-2.983026437623244667e-02,-5.705457832605553142e-02
-2.182355391544009079e-02,-5.357165498124265290e-02
-8.121690798424787208e-03,-4.240666380284174863e-02
9.822497881430235570e-03,-2.465721965972817592e-02
2.986427858374081368e-02,-2.350702130867684397e-03
4.940932460893603106e-02,2.176073975955558626e-02
6.575229384164879565e-02,4.453895570347854438e-02
7.646278840130237009e-02,6.288959152379934581e-02
7.975791351662198103e-02,7.421728764075898044e-02
7.479782320894144687e-02,7.683017208178406776e-02
6.184606655816372173e-02,7.021968792969406070e-02
4.225604041017406304e-02,5.515842288393923293e-02
1.828035223967758305e-02,3.359128607153255563e-02
-7.260059863276178971e-03,8.338516234120546544e-03
