SBP_PPG,DBP_PPG,SBP_PPW,DBP_PPW,SBP_AIx,DBP_AIx
101.0,68.0,101.0,68.0,102.34693006589234,69.40815803953541
100.10000000000001,67.30000000000001,100.10000000000001,67.30000000000001,100.71072910093915,68.42643746056348
98.30000000000001,65.9,98.30000000000001,65.9,111.6487179462634,74.98923076775804
99.20000000000007,66.60000000000005,99.20000000000007,66.60000000000005,120.06182286572914,80.03709371943748
90.20000000000002,59.600000000000016,90.20000000000002,59.600000000000016,105.51596435808952,71.30957861485372
85.69999999999996,56.099999999999966,85.69999999999996,56.099999999999966,107.89552807045604,72.73731684227361
89.30000000000013,58.90000000000009,89.30000000000013,58.90000000000009,103.73146550940366,70.2388793056422
95.6,63.79999999999999,95.6,63.79999999999999,114.15158152615588,76.49094891569352
99.20000000000007,66.60000000000005,99.20000000000007,66.60000000000005,108.20076277225738,72.92045766335443
90.19999999999995,59.59999999999995,91.09999999999992,60.29999999999994,115.06628033317998,77.03976819990798
100.10000000000005,67.30000000000004,83.90000000000008,54.70000000000006,107.438348308232,72.4630089849392
