SBP_PPG,DBP_PPG,SBP_PPW,DBP_PPW,SBP_AIx,DBP_AIx
122.32062062096216,63.9078674962993,122.32062062096216,63.9078674962993,103.90775178448823,70.34465107069293
121.22176659098034,63.43807711393714,121.22176659098034,63.43807711393714,100.80924971100598,68.48554982660359
122.32062062096216,63.9078674962993,122.32062062096216,63.9078674962993,103.65206227293599,70.19123736376159
122.0459071134667,63.79041990070876,122.0459071134667,63.79041990070876,107.70075947350301,72.62045568410181
120.39762606849398,63.085734327165525,120.12291256099853,62.968286731574985,104.14900528286766,70.4894031697206
122.59533412845761,64.02531509188984,122.59533412845761,64.02531509188984,103.24671412517435,69.9480284751046
122.59533412845761,64.02531509188984,122.59533412845761,64.02531509188984,100.80831386909296,68.48498832145577
122.04590711346671,63.79041990070877,122.04590711346671,63.79041990070877,102.72558636692301,69.63535182015382
124.24361517343034,64.73000066543308,124.24361517343034,64.73000066543308,102.71219211880353,69.62731527128211
122.87004763595306,64.14276268748038,122.87004763595306,64.14276268748038,106.47465104283307,71.88479062569985
122.04590711346671,63.79041990070877,122.32062062096216,63.9078674962993,101.45688686355406,68.87413211813244
122.32062062096213,63.907867496299296,122.04590711346668,63.790419900708756,104.47741129784383,70.6864467787063
122.04590711346671,63.79041990070877,121.77119360597123,63.67297230511822,103.82961944068022,70.29777166440813
122.04590711346668,63.790419900708756,122.04590711346668,63.790419900708756,103.47736742205232,70.0864204532314
121.77119360597123,63.67297230511822,121.77119360597123,63.67297230511822,103.16959691818829,69.90175815091297
121.49648009847579,63.55552470952768,121.49648009847579,63.55552470952768,102.33282953169447,69.39969771901667
121.77119360597123,63.67297230511822,121.49648009847579,63.55552470952768,102.57464933788705,69.54478960273224
123.69418815843943,64.495105474252,123.96890166593488,64.61255306984253,104.39716187526943,70.63829712516166
122.59533412845764,64.02531509188985,122.59533412845764,64.02531509188985,101.99501360116338,69.19700816069803
122.87004763595309,64.14276268748038,122.87004763595303,64.14276268748037,103.94868517734152,70.3692111064049
122.32062062096213,63.907867496299296,119.84819905350305,62.85083913598444,102.4028885661399,69.44173313968393
121.49648009847579,63.55552470952768,122.04590711346668,63.790419900708756,101.54936264142232,68.92961758485339
122.32062062096219,63.90786749629932,121.49648009847579,63.55552470952768,102.27541661960882,69.3652499717653
122.59533412845764,64.02531509188985,122.32062062096219,63.90786749629932,101.53149983730145,68.91889990238087
122.59533412845764,64.02531509188985,122.87004763595313,64.14276268748041,101.15086706256763,68.69052023754058
123.14476114344843,64.26021028307089,122.59533412845754,64.02531509188981,99.7576399907785,67.8545839944671
119.84819905350305,62.85083913598444,123.14476114344853,64.26021028307093,102.93380496223786,69.76028297734271
122.59533412845764,64.02531509188985,119.84819905350305,62.85083913598444,100.9988732859423,68.59932397156538
