Estimated_SBP_AIx_Red,Estimated_DBP_AIx_Red
103.94264695994674,68.11986921952241
103.38043464987992,67.77004822659195
112.9976629835538,73.75410141198903
93.92081972568863,61.88406560709515
97.14529695845081,63.89040699636939
97.84496456238796,64.32575572770806
97.65394713070293,64.20690043688182
102.44594495556986,67.18858797235458
103.52544448351908,67.86027656752299
110.83135464004566,72.40617622047286
96.47682726115539,63.47447029583002
105.42489522410312,69.04215702833083
112.46384470759011,73.42194781805607
92.40577625640263,60.94137189287275
104.61867571615262,68.54050933449497
106.4134812649391,69.65727723151765
91.73225634507196,60.522292836933666
103.70283442074563,67.97065252846394
101.16535471321606,66.3917762660011
96.42847317675643,63.444383309981774
101.78865616080456,66.77960827783396
97.4112538308014,64.05589127249864
91.30480907661763,60.256325647673194
92.0429450534898,60.71561025550477
120.54605591214693,78.45087923422476
102.72618505573114,67.3629595902327
108.916979572359,71.21500951169004
107.32785784820683,70.22622266110648
98.8927877278316,64.97773458620632
105.69410655339675,69.20966629989131
104.59092385868531,68.52324151207085
110.77385767356213,72.37040033021644
90.28849313968537,59.62395128691534
98.36423692265623,64.64885852965277
100.71099988135646,66.10906659284402
