Estimated_SBP_AIx_Red,Estimated_DBP_AIx_Red
98.47874993676994,64.72011107176796
119.88475715232295,78.03940445033427
96.43746825852409,63.44998024974832
122.2206815469235,79.49286851808573
173.91058762941134,111.65547674718928
95.94360335205481,63.14268653016744
161.65838583976097,104.03188452251794
112.41611700703827,73.39225058215715
124.98689626068834,81.2140687844283
168.78293033374956,108.46493442988863
118.63383561859519,77.26105327379256
126.53429007586931,82.17689160276313
117.35154640304646,76.46318442856224
102.72266477646451,67.36076919424458
94.8086754339863,62.43650915892481
