Estimated_SBP_AIx_Red,Estimated_DBP_AIx_Red
109.89316727940609,71.8224151960749
133.00904840896655,86.20563012113475
108.50011526342313,70.95562727501883
117.63238298017889,76.63792718766686
101.06811125628572,66.33126922613333
111.71868316758903,72.95829174872206
112.80352457647513,73.63330418091786
109.1760293940836,71.3761960674298
120.74163117022985,78.5725705059208
116.72921749374157,76.07595755166142
100.63366274370294,66.06094570719294
128.05032893036423,83.12020466778219
129.01179110162207,83.71844779656483
94.69389459008468,62.3650899671638
115.30034788082835,75.18688312584875
105.19739701660365,68.90060258810894
110.4367478803709,72.16064312556412
107.67357175332778,70.44133353540396
125.31248344590865,81.41665636634316
113.66262882227267,74.16785793385854
108.9595369940684,71.24148968519812
106.00133271895913,69.40082924735235
105.59319156253733,69.14687475002323
106.75812891889336,69.87172466064476
111.23110047719553,72.65490696358833
106.92255736782545,69.97403569553583
101.20754975796558,66.41803096051191
96.33718538577494,63.38758201781552
117.83847661340972,76.7661632261216
96.5283352155662,63.50651968968564
