Estimated_SBP_AIx_Red,Estimated_DBP_AIx_Red
105.25299000479251,68.93519378075977
97.25304711386596,63.95745153751659
98.14033217272126,64.50954001858211
98.8793566725474,64.9693774851406
107.83364866674285,70.54093694819555
105.89268866198991,69.33322850079372
99.07852131413763,65.09330215101897
101.16177296309382,66.3895476214806
100.4598863170159,65.9528181528099
106.91960981787759,69.97220166445716
104.36125101746532,68.38033396642287
107.99407633021399,70.64075860546647
105.21815127627535,68.91351634968244
107.83979684721325,70.54476248271047
104.69282334654245,68.58664563784865
108.70493169826244,71.08306861225219
106.21550306248557,69.53409079443547
107.28810521147152,70.20148768713784
98.36670977242252,64.65039719172957
100.93876119152856,66.25078474139555
100.68449303127657,66.0925734416832
102.89236515674597,67.46636054197528
103.50451748230189,67.84725532232117
100.07185763953979,65.71137808682475
99.63819299505943,65.44154230803697
96.30009804569556,63.36450545065502
107.16474418106944,70.12472971266543
101.14311889431252,66.37794064535001
105.4181343036395,69.0379502333757
100.30319054398394,65.85531856070112
103.27590535188355,67.70500777450532
100.68647368234306,66.09380584679124
100.85911947274137,66.20122989415019
97.54050093576629,64.13631169336568
