Estimated_SBP_AIx_Red,Estimated_DBP_AIx_Red
99.55604047263616,65.39042518297362
112.4915226370434,73.439169640827
104.04485405380997,68.18346474459287
105.70149753746011,69.21426513441962
110.62158787442907,72.27565467742254
109.61936579177376,71.65204982599256
99.17344684254695,65.15236692425144
111.5258083343221,72.83828074135597
124.84523026324335,81.12592105268475
143.59020926640125,92.78946354353856
115.20433301582922,75.12714054318262
100.99459962004211,66.28552865247065
93.83325452791823,61.829580595149125
106.40194162242236,69.65009700950723
106.49490220401934,69.70793914916759
110.16938409025224,71.99428343393473
105.94003714036731,69.36268977622855
111.45102376072589,72.79174811778499
103.47261297692958,67.82740363008952
100.0838179720105,65.7188200714732
101.19735075241917,66.41168491261637
102.77058067822055,67.39058353311502
120.48495164603845,78.41285880197948
108.33119838814615,70.85052344151316
101.9048042044298,66.8518781716452
108.20435473626411,70.77159850256433
98.89522706350188,64.97925239506783
103.85270675006825,68.06390642226468
94.65237722944714,62.33925694276711
102.45652234167267,67.19516945704078
113.18156669817732,73.868530389977
106.11566905249438,69.4719718548854
113.30857931441827,73.94756046230471
102.02627011168934,66.92745695838448
104.2458238467699,68.30851261576794
116.43679738615256,75.89400726249494
106.44301398563726,69.67565314661874
121.79331434806525,79.22695114990726
103.04982662920999,67.56433656928621
108.59495144275087,71.0146364532672
105.71756131974647,69.22426037673114
112.07160846021364,73.17788970857737
109.803690215182,71.76674057833546
108.57719735922869,71.00358946796452
103.9966744887297,68.15348634854291
99.99970044932206,65.66648027957817
101.34463619340228,66.50332918700586
111.83544071345008,73.03094088836895
103.19926945926542,67.65732321909849
116.63698296809336,76.01856718014699
104.86674727985468,68.6948649741318
116.25040797888262,75.77803163130474
102.11574481478772,66.98313010697902
104.78609488933267,68.64468126447366
117.37884308424043,76.48016903019405
100.21153721111716,65.79828982025069
119.79207351061724,77.9817346288285
100.25965700076652,65.82823102269917
106.4006413431521,69.6492879468502
104.4846317496933,68.45710419980917
99.68336358369643,65.46964845207778
102.71176469410229,67.35398692077476
84.67875143775791,56.133445339049366
99.80932417482121,65.54802393099986
106.12586228628042,69.47831431146338
98.38537754147204,64.66201269247149
102.62627037631052,67.30079045637099
108.92896815128562,71.22246907191105
110.4887912128095,72.19302564352591
103.24706324301455,67.68706157343128
103.48746215929967,67.83664312134202
100.35785624722539,65.88933277605135
103.72762009928037,67.98607472844112
102.80919179119859,67.41460822563467
116.75218050182649,76.09024564558094
106.372687520395,69.63189445713468
117.30613739619743,76.43492993541173
104.10394214106985,68.22023066555458
98.12513300586463,64.50008275920466
