SBP_PPG,DBP_PPG,SBP_PPW,DBP_PPW,SBP_AIx,DBP_AIx
98.0,63.5,98.0,63.5,97.25766529556702,66.3545991773402
99.0,64.25,99.0,64.25,99.08057117280583,67.4483427036835
100.0,65.0,100.0,65.0,103.71674853711872,70.23004912227123
99.99999999999999,64.99999999999999,99.99999999999999,64.99999999999999,98.23430053672242,66.94058032203344
89.0,56.75,89.0,56.75,98.18512953552188,66.91107772131313
89.0,56.75,89.0,56.75,99.13566709237348,67.48140025542409
86.00000000000001,54.500000000000014,86.00000000000001,54.500000000000014,100.30187530782683,68.1811251846961
83.99999999999997,52.99999999999997,83.99999999999997,52.99999999999997,97.80400694318067,66.6824041659084
90.00000000000001,57.500000000000014,91.0,58.25,99.09641897469335,67.45785138481601
87.0,55.24999999999999,87.0,55.24999999999999,101.52550586033223,68.91530351619933
91.0,58.25,90.00000000000001,57.500000000000014,100.18423620890893,68.11054172534536
91.0,58.25,92.00000000000006,59.00000000000005,100.09730606929001,68.05838364157401
95.0,61.25,95.0,61.25,98.70999504848814,67.22599702909288
89.99999999999993,57.49999999999994,90.99999999999991,58.24999999999993,96.64200123292638,65.98520073975583
93.00000000000004,59.75000000000003,93.00000000000004,59.75000000000003,99.32254163453597,67.59352498072158
93.00000000000004,59.75000000000003,93.00000000000004,59.75000000000003,98.06492978182897,66.83895786909738
92.00000000000006,59.00000000000005,93.00000000000004,59.75000000000003,98.59702013458386,67.15821208075032
90.99999999999991,58.24999999999993,92.00000000000006,59.00000000000005,99.72800259955515,67.83680155973309
88.99999999999994,56.749999999999964,89.00000000000013,56.7500000000001,103.27262096917502,69.96357258150502
90.00000000000011,57.50000000000008,90.00000000000011,57.50000000000008,96.41732907141802,65.8503974428508
90.99999999999973,58.2499999999998,91.00000000000009,58.250000000000064,97.5635258029964,66.53811548179783
107.0000000000001,70.25000000000007,105.99999999999994,69.49999999999996,98.69809976002097,67.21885985601259
103.99999999999999,67.99999999999999,103.00000000000018,67.25000000000014,102.4451278918784,69.46707673512705
94.0000000000002,60.50000000000015,95.0,61.25,99.47979918754625,67.68787951252774
91.99999999999989,58.999999999999915,90.99999999999973,58.2499999999998,95.83941843230804,65.50365105938482
93.99999999999984,60.499999999999886,92.00000000000024,59.000000000000185,96.83962705701833,66.103776234211
92.00000000000024,59.000000000000185,94.0000000000002,60.50000000000015,99.38319951398412,67.62991970839047
