Estimated_SBP_AIx_Red,Estimated_DBP_AIx_Red
85.89473474999868,56.89005717777695
86.70242348817189,57.39261905930695
107.9808260083451,70.63251396074807
98.95379480051561,65.01569454254305
99.20975126882772,65.17495634504836
99.25391577633995,65.20243648305598
88.1247030781715,58.27759302641783
83.97947342279116,55.69833901862561
82.99402390228246,55.08517042808687
95.96994971873036,63.15907982498778
104.5595706111299,68.50373282470305
96.5224011034027,63.50282735322835
93.19177633565405,61.430438608851404
