Filtered Signals
1.212205407446884792e-02,-2.929626342247568238e-04
2.248969532403834876e-02,-2.943898195029749643e-04
3.896202443325155751e-02,5.537424135003778114e-03
6.625675986645672422e-02,2.153565487648488597e-02
1.057481406282762548e-01,4.920979008165744101e-02
1.547878082276610279e-01,8.665581862179155825e-02
2.069479301365603485e-01,1.287382556463820549e-01
2.531228418783664225e-01,1.679951831453034283e-01
2.832635298851347017e-01,1.960676495489880877e-01
2.884099956744793358e-01,2.053633650995180249e-01
2.626303908644949114e-01,1.906379900100706182e-01
2.044838417031761557e-01,1.502033274086644887e-01
1.177084458942964235e-01,8.653744842474375698e-02
1.098408730483138585e-02,6.169705808948489079e-03
-1.032088169638636088e-01,-8.116556997895954528e-02
-2.104580604336462601e-01,-1.639864704586446453e-01
-2.967153007079958993e-01,-2.309009405079336386e-01
-3.506274042257347956e-01,-2.725146051713797091e-01
-3.654708429697808292e-01,-2.830643086214669202e-01
-3.402981431135584933e-01,-2.614539575878491173e-01
-2.800493558382516901e-01,-2.114610674991210248e-01
-1.945998984271371524e-01,-1.410438906488634681e-01
-9.694367701625571099e-02,-6.087778408320730639e-02
-8.864819880962104826e-04,1.757204656486265060e-02
8.128284231760687928e-02,8.403187984057486348e-02
1.406814117675327380e-01,1.310477795755512764e-01
1.729305525063633830e-01,1.549556939076865980e-01
1.783139196449781694e-01,1.560580669509112339e-01
1.610804215378648929e-01,1.380622962587232938e-01
1.281600432488821939e-01,1.069938911110583646e-01
8.763467393564122743e-02,6.987722892300411714e-02
4.727650672182629604e-02,3.346680132894022663e-02
1.338400759098766837e-02,3.238070700514204814e-03
-9.947336004541923460e-03,-1.724706201379502465e-02
-2.107460789259325146e-02,-2.656951552096703528e-02
-2.062270529263445298e-02,-2.531324660752110739e-02
-1.098027445278846118e-02,-1.564285641447596756e-02
4.381632030197007976e-03,-7.141883157957169825e-04
2.163843102951479302e-02,1.596390305365203571e-02
3.728145886991277719e-02,3.111742303695191197e-02
4.863491081165476765e-02,4.217098346385961261e-02
5.414513805839527016e-02,4.753605224308023181e-02
5.341289894210077271e-02,4.669745001963304665e-02
4.700737530342043169e-02,4.010844349654689445e-02
3.615391786108389238e-02,2.894644167807008256e-02
2.239606539173527588e-02,1.480792501205522443e-02
7.305503627266340949e-03,-5.812118928382216387e-04
-7.719272269804330899e-03,-1.559023351591296014e-02
-2.155094402212943266e-02,-2.882666937000801649e-02
-3.334054534458814195e-02,-3.920790061652876246e-02
-4.247583181175417638e-02,-4.598696153511385581e-02
-4.854555163368625553e-02,-4.876295776456436581e-02
-5.134305587908927215e-02,-4.749669063777547939e-02
-5.090018454155738337e-02,-4.252888414873180756e-02
-4.751419631866818372e-02,-3.457563188133463972e-02
-4.173722979888278006e-02,-2.467160227546048162e-02
-3.432376996704078476e-02,-1.405062854763822200e-02
-2.614764002832881823e-02,-3.980942368850775778e-03
-1.809947886876204018e-02,4.409973725557190041e-03
-1.097655298106434488e-02,1.028381301123760562e-02
-5.389027696213886248e-03,1.318369159812498789e-02
-1.712873490861042958e-03,1.305362147359766765e-02
-9.881487163945767982e-05,1.018773416200268074e-02
-5.103128289490055369e-04,5.135101407498085177e-03
-2.747629029611830045e-03,-1.398784793308727008e-03
-6.437285822991686141e-03,-8.619935591366605435e-03
-1.100323434990938681e-02,-1.567735366977661068e-02
-1.565224856796252131e-02,-2.168080548137710922e-02
-1.939590797258294169e-02,-2.573577223673458383e-02
-2.111834364548830639e-02,-2.701278239072519086e-02
-1.969721351787729474e-02,-2.484823292196875616e-02
-1.418191405699407298e-02,-1.886056030477121018e-02
-4.010469950993710009e-03,-9.059025809851611183e-03
1.078609020003128659e-02,4.082598021924408252e-03
2.945564104908987568e-02,1.961518095974579615e-02
5.051412407670086147e-02,3.618038597014212876e-02
7.185434859537688512e-02,5.214235254402190683e-02
9.095350406957891654e-02,6.575252901922416793e-02
1.051565330803102827e-01,7.531584157430676330e-02
1.120122577582907120e-01,7.934700941106931360e-02
1.096280307719649794e-01,7.672703374233000306e-02
9.699788972163375655e-02,6.687278365667358171e-02
7.426053286783307339e-02,4.991402256255914049e-02
4.284684093940184513e-02,2.684267302917093048e-02
5.467918238720545498e-03,-4.269943323923497402e-04
-3.411305720430440891e-02,-2.915691056092226119e-02
-7.155420990388648705e-02,-5.608928143102029362e-02
-1.026072186845786854e-01,-7.794428459686059130e-02
-1.238543729726569870e-01,-9.202191666442785523e-02
-1.333325108974255935e-01,-9.675944458494492584e-02
-1.308913399265854149e-01,-9.208956190895561944e-02
-1.182051116409598562e-01,-7.949537398088085682e-02
-9.843485359186565642e-02,-6.174046635792353188e-02
-7.560567027591019729e-02,-4.233179908297293736e-02
-5.382176332364185106e-02,-2.483050741311616100e-02
-3.648349203450868689e-02,-1.215584465118887264e-02
-2.567219451349874587e-02,-6.027332545085351684e-03
-2.181713248753929663e-02,-6.655596890249224767e-03
-2.367855584039226663e-02,-1.272947209365448903e-02
-2.861500988719388114e-02,-2.167843747886560868e-02
-3.307317471433431078e-02,-3.014202266066387872e-02
-3.322901050842771986e-02,-3.456127522736571200e-02
-2.569547020395118730e-02,-3.180882301072696788e-02
-8.194254708296502820e-03,-1.977524037772608601e-02
1.991428258632469209e-02,2.172919814087133361e-03
5.733064676934198495e-02,3.294258927718707319e-02
1.008064530541994547e-01,6.972813125873392193e-02
1.454623404321324642e-01,1.083108818005704410e-01
1.854333567397443427e-01,1.436230385515242514e-01
2.147736728112887294e-01,1.705082557564512324e-01
2.284683048883964784e-01,1.845628409264021552e-01
2.233452555764270375e-01,1.829035694158107073e-01
1.986925906169226264e-01,1.647032168518609008e-01
1.564540509851529704e-01,1.313767488362913294e-01
1.009675634338655925e-01,8.637856882324863872e-02
3.829652218624529647e-02,3.465543501007646576e-02
-2.471948431936944746e-02,-1.813248021216204431e-02
-8.150391822690651600e-02,-6.646628294762835232e-02
-1.266586236677540722e-01,-1.057296987281300116e-01
-1.565884669614455160e-01,-1.327384950834525346e-01
-1.697732658074202761e-01,-1.459748752809014727e-01
-1.667291390407223406e-01,-1.455550425512815715e-01
-1.497526456634254155e-01,-1.330195546214661961e-01
-1.225359294426462270e-01,-1.110417085558923628e-01
-8.971150887924243811e-02,-8.311168555869768992e-02
-5.635744078714023664e-02,-5.320782010374716653e-02
-2.747220336515926453e-02,-2.543735869917919390e-02
-7.416348692388011199e-03,-3.624739472266630402e-03
6.698659356382460905e-04,9.155705176339373752e-03
-4.584081071954265729e-03,1.106567830625483639e-02
-2.238166937271848095e-02,1.918870260825038254e-03
-4.966157174217306070e-02,-1.659949778280400690e-02
-8.140665957493782579e-02,-4.102863389575045483e-02
-1.113707147060604974e-01,-6.659808712955581078e-02
-1.331245631238832106e-01,-8.801665139966456664e-02
-1.412345416890899985e-01,-1.004386596586020475e-01
-1.323293779343086007e-01,-1.003995347004572603e-01
-1.058008899183819906e-01,-8.650254836350204646e-02
-6.394620537701836693e-02,-5.968648346804869553e-02
-1.150042460682966505e-02,-2.300438136199165970e-02
4.531826769845122282e-02,1.902721634134364737e-02
1.000005259527947110e-01,6.133511430174393153e-02
1.468864080018411067e-01,9.922256203134291463e-02
1.820089658910808150e-01,1.291145552285807296e-01
2.034845216323681039e-01,1.489722700862096127e-01
2.114083333070151949e-01,1.583294323425615269e-01
2.073423522107004924e-01,1.579985182447907754e-01
1.935904540673397956e-01,1.495707046445036714e-01
1.724985803941661011e-01,1.348736977174319340e-01
1.459710753671151495e-01,1.155420347379074869e-01
1.152907864154293360e-01,9.279636001916423405e-02
8.122715635372672327e-02,6.744625476691049060e-02
4.434889937962822881e-02,4.006169879835956571e-02
5.421900043259694768e-03,1.122411459345595830e-02
-3.424407751752180096e-02,-1.823299383585552658e-02
-7.262665219224775925e-02,-4.706700129133406518e-02
-1.070755023278048002e-01,-7.360159770561891523e-02
-1.346436853907342079e-01,-9.585288766790163451e-02
-1.525844764001132448e-01,-1.117890826322573417e-01
-1.588967555536742182e-01,-1.196748327761021496e-01
-1.527998239570402816e-01,-1.184308073565896180e-01
-1.350276381469187048e-01,-1.079315663087182936e-01
-1.078507310462381297e-01,-8.916821039653839709e-02
-7.478300385061875666e-02,-6.421958773919032859e-02
-4.001635002959361143e-02,-3.601253835050736291e-02
-7.713376252756608265e-03,-7.903644659538688888e-03
1.867222678370968753e-02,1.683649042515891758e-02
3.690191464893722434e-02,3.553054983356374041e-02
4.619794786927012425e-02,4.649206016678775200e-02
4.720043413446876196e-02,4.923737090145306750e-02
4.166015697161950387e-02,4.447360168114550955e-02
3.194682213348164213e-02,3.387088348751691319e-02
2.050285301156545142e-02,1.967917403476626692e-02
9.387367210660867850e-03,4.290941676875773686e-03
1.261956999261404366e-05,-1.014083649079323447e-02
-6.903468675990929310e-03,-2.195271130612128779e-02
-1.121414480016217491e-02,-3.006877378438181300e-02
-1.312798727082766133e-02,-3.397663211798921529e-02
-1.298264074543277469e-02,-3.363527178531197648e-02
-1.108225787436631013e-02,-2.936781290039402678e-02
-7.648929165503630390e-03,-2.177707380328456135e-02
-2.889849856226952077e-03,-1.169863392458761822e-02
2.875615205333479155e-03,-1.781639980764741782e-04
9.114310433852529023e-03,1.156266258126985649e-02
1.506890637957642928e-02,2.220952020023189005e-02
1.985447233803804001e-02,3.050252601805860872e-02
2.263342408408465858e-02,3.542530659454781738e-02
2.281847128604337638e-02,3.638649075713050463e-02
2.024569048817449063e-02,3.333856917435588235e-02
1.526018805207237684e-02,2.679526743112469606e-02
8.675085047221356080e-03,1.773785606147883567e-02
