SBP_PPG,DBP_PPG,SBP_PPW,DBP_PPW,SBP_AIx,DBP_AIx
96.0,62.0,88.0,56.0,104.67950774971463,70.80770464982878
100.00000000000007,65.00000000000006,103.99999999999999,67.99999999999999,108.66594001137885,73.19956400682732
107.99999999999999,71.0,95.99999999999997,61.999999999999986,104.46544210771177,70.67926526462706
107.9999999999999,70.99999999999993,95.99999999999997,61.999999999999986,102.96861664660479,69.78116998796287
100.00000000000007,65.00000000000006,84.00000000000006,53.00000000000004,103.57072147339997,70.14243288403999
80.00000000000014,50.00000000000011,87.99999999999997,55.99999999999998,107.52109806624202,72.51265883974521
84.00000000000006,53.00000000000004,108.00000000000026,71.0000000000002,99.20318594081391,67.52191156448833
80.00000000000014,50.00000000000011,96.00000000000016,62.000000000000114,101.93579039413002,69.16147423647801
104.00000000000034,68.00000000000026,95.9999999999998,61.99999999999985,104.41825889495105,70.65095533697063
80.00000000000014,50.00000000000011,100.00000000000007,65.00000000000006,101.91198517904463,69.14719110742678
95.9999999999998,61.99999999999985,87.99999999999997,55.99999999999998,108.14294432885563,72.88576659731338
