Estimated_SBP_AIx_Red,Estimated_DBP_AIx_Red
102.55240752140118,67.25483134664962
91.88781884631501,60.61908728215156
105.64166503728147,69.17703602319736
104.02771008985599,68.17279738924373
103.40783241231644,67.78709572321912
94.60403111995491,62.30917491908305
107.31666777988713,70.21925995192977
106.03967546708427,69.42468695729687
97.218521478771,63.935968920124175
103.44883371574889,67.81260764535486
92.37695776928464,60.92344038977711
95.69626402430654,62.988786504012964
91.77373703861262,60.54810304624785
92.4673196156173,60.97966553860632
107.01997993949018,70.03465418457168
91.65392455692265,60.47355305764076
92.0597947549004,60.726094514160245
97.1262441351414,63.87855190631021
96.8085855271273,63.680897661323655
91.5648866925861,60.41815171983134
94.22380483358177,62.07258967422865
92.81917908959312,61.19860032241349
103.18738838974241,67.6499305536175
91.4635480867456,60.35509658730838
99.50840256230842,65.36078381654745
96.20271646380952,63.30391246637037
107.405671679361,70.27464015604684
89.45832686522627,59.107403382807455
94.69579505298589,62.36627247741344
115.85646233195372,75.53290989543787
90.30497386314002,59.63420595928713
101.03550337385913,66.31097987706791
